date,amount,category,merchant,description
2025-11-11,611.63,Transport,Metro Card,Transport - Metro Card
2025-11-11,333.37,Food,Swiggy,Food - Swiggy
2025-11-11,2289.73,Bills,Jio,Bills - Jio
2025-11-11,647.23,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-11,1248.89,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2025-11-11,1267.76,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2025-11-11,1269.71,Entertainment,Spotify,Entertainment - Spotify
2025-11-12,840.16,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2025-11-12,495.12,Food,McDonald's,Food - McDonald's
2025-11-12,2938.68,Other,Transfer,Other - Transfer
2025-11-12,3017.09,Utilities,Home Maintenance,Utilities - Home Maintenance
2025-11-12,4042.07,Investments,Groww,Investments - Groww
2025-11-12,2065.46,Healthcare,Hospital,Healthcare - Hospital
2025-11-12,4402.5,Travel,Hotel,Travel - Hotel
2025-11-12,3199.84,Groceries,DMart,Groceries - DMart
2025-11-12,3121.98,Gifts,Ferns N Petals,Gifts - Ferns N Petals
2025-11-12,10764.29,Investments,Mutual Fund,Investments - Mutual Fund
2025-11-12,1974.56,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-12,504.76,Food,Domino's,Food - Domino's
2025-11-12,989.41,Transport,Parking,Transport - Parking
2025-11-12,2253.87,Healthcare,PharmEasy,Healthcare - PharmEasy
2025-11-12,3328.81,Groceries,Vegetable Market,Groceries - Vegetable Market
2025-11-12,980.97,Food,Pizza Hut,Food - Pizza Hut
2025-11-13,2183.53,Other,UPI Payment,Other - UPI Payment
2025-11-13,1523.15,Groceries,JioMart,Groceries - JioMart
2025-11-13,3161.6,Entertainment,Spotify,Entertainment - Spotify
2025-11-13,3734.11,Groceries,Blinkit,Groceries - Blinkit
2025-11-13,1693.47,Transport,Toll Plaza,Transport - Toll Plaza
2025-11-13,633.43,Food,Haldirams,Food - Haldirams
2025-11-13,16645.79,Travel,Booking.com,Travel - Booking.com
2025-11-13,2460.9,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-13,1315.87,Food,KFC,Food - KFC
2025-11-13,4526.97,Shopping,Reliance Digital,Shopping - Reliance Digital
2025-11-13,1432.04,Other,UPI Payment,Other - UPI Payment
2025-11-13,972.82,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2025-11-13,3768.3,Other,Miscellaneous,Other - Miscellaneous
2025-11-13,1274.0,Personal Care,Spa,Personal Care - Spa
2025-11-13,1172.62,Entertainment,BookMyShow,Entertainment - BookMyShow
2025-11-13,826.16,Transport,Parking,Transport - Parking
2025-11-13,1077.65,Utilities,AC Repair,Utilities - AC Repair
2025-11-13,376.64,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2025-11-13,372.38,Entertainment,BookMyShow,Entertainment - BookMyShow
2025-11-13,652.04,Entertainment,BookMyShow,Entertainment - BookMyShow
2025-11-13,2014.08,Bills,Vi,Bills - Vi
2025-11-14,1795.57,Transport,Toll Plaza,Transport - Toll Plaza
2025-11-14,1091.27,Transport,Indian Railways,Transport - Indian Railways
2025-11-14,5811.68,Education,Unacademy,Education - Unacademy
2025-11-14,2138.05,Groceries,Zepto,Groceries - Zepto
2025-11-14,2198.79,Bills,BSNL,Bills - BSNL
2025-11-14,1825.25,Healthcare,PharmEasy,Healthcare - PharmEasy
2025-11-14,692.67,Food,Zomato,Food - Zomato
2025-11-14,1628.26,Other,UPI Payment,Other - UPI Payment
2025-11-14,232.9,Food,Local Restaurant,Food - Local Restaurant
2025-11-14,906.14,Food,Haldirams,Food - Haldirams
2025-11-14,6339.11,Bills,Gas Connection,Bills - Gas Connection
2025-11-14,712.79,Transport,IRCTC,Transport - IRCTC
2025-11-14,1005.88,Food,KFC,Food - KFC
2025-11-14,2510.38,Shopping,Myntra,Shopping - Myntra
2025-11-14,1353.49,Groceries,Zepto,Groceries - Zepto
2025-11-14,1754.47,Groceries,BigBasket,Groceries - BigBasket
2025-11-14,1431.91,Food,Starbucks,Food - Starbucks
2025-11-15,763.19,Food,Street Food,Food - Street Food
2025-11-15,1546.82,Healthcare,Apollo Pharmacy,Healthcare - Apollo Pharmacy
2025-11-15,5235.81,Investments,SIP Payment,Investments - SIP Payment
2025-11-15,7348.89,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-15,4043.21,Investments,PPF,Investments - PPF
2025-11-15,6309.53,Shopping,Reliance Digital,Shopping - Reliance Digital
2025-11-15,206.48,Transport,Toll Plaza,Transport - Toll Plaza
2025-11-15,1092.37,Education,Coursera,Education - Coursera
2025-11-15,1585.29,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-15,6597.38,Travel,Travel Agent,Travel - Travel Agent
2025-11-15,3172.13,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-15,4663.54,Investments,SIP Payment,Investments - SIP Payment
2025-11-15,1131.69,Food,Haldirams,Food - Haldirams
2025-11-15,2401.31,Healthcare,Lab Tests,Healthcare - Lab Tests
2025-11-15,885.92,Food,Starbucks,Food - Starbucks
2025-11-15,1097.96,Groceries,Blinkit,Groceries - Blinkit
2025-11-15,988.44,Healthcare,Apollo Pharmacy,Healthcare - Apollo Pharmacy
2025-11-15,2475.91,Healthcare,Dr. Consultation,Healthcare - Dr. Consultation
2025-11-16,288.65,Transport,Metro Card,Transport - Metro Card
2025-11-16,7113.88,Shopping,Ajio,Shopping - Ajio
2025-11-16,3053.96,Personal Care,Salon,Personal Care - Salon
2025-11-16,856.08,Food,Local Restaurant,Food - Local Restaurant
2025-11-16,1028.9,Transport,Parking,Transport - Parking
2025-11-16,3327.96,Bills,Vi,Bills - Vi
2025-11-16,1295.64,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-16,389.24,Food,Swiggy,Food - Swiggy
2025-11-16,2743.37,Investments,Zerodha,Investments - Zerodha
2025-11-17,1785.7,Other,Transfer,Other - Transfer
2025-11-17,987.73,Transport,Indian Railways,Transport - Indian Railways
2025-11-17,2786.48,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-17,7878.67,Education,Udemy,Education - Udemy
2025-11-17,4435.71,Groceries,Vegetable Market,Groceries - Vegetable Market
2025-11-17,2661.23,Healthcare,Dental Clinic,Healthcare - Dental Clinic
2025-11-17,1071.82,Healthcare,1mg,Healthcare - 1mg
2025-11-17,865.76,Food,Swiggy,Food - Swiggy
2025-11-17,2140.53,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-17,2062.75,Healthcare,1mg,Healthcare - 1mg
2025-11-17,1748.08,Other,Transfer,Other - Transfer
2025-11-17,2516.3,Healthcare,Lab Tests,Healthcare - Lab Tests
2025-11-17,10603.35,Travel,AirBnB,Travel - AirBnB
2025-11-17,674.75,Food,Pizza Hut,Food - Pizza Hut
2025-11-17,1596.76,Groceries,Vegetable Market,Groceries - Vegetable Market
2025-11-17,996.98,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-17,1187.02,Transport,Petrol Pump,Transport - Petrol Pump
2025-11-17,1083.08,Transport,Indian Railways,Transport - Indian Railways
2025-11-17,553.87,Food,Barbeque Nation,Food - Barbeque Nation
2025-11-18,2610.4,Groceries,BigBasket,Groceries - BigBasket
2025-11-18,4292.37,Other,UPI Payment,Other - UPI Payment
2025-11-18,2083.58,Groceries,Blinkit,Groceries - Blinkit
2025-11-18,1159.4,Food,Haldirams,Food - Haldirams
2025-11-18,2941.36,Bills,Electricity Board,Bills - Electricity Board
2025-11-18,1580.69,Bills,Airtel,Bills - Airtel
2025-11-18,2830.23,Groceries,JioMart,Groceries - JioMart
2025-11-18,1043.01,Entertainment,Hotstar,Entertainment - Hotstar
2025-11-18,5962.52,Shopping,Amazon,Shopping - Amazon
2025-11-18,2202.43,Transport,IRCTC,Transport - IRCTC
2025-11-18,3484.78,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-18,485.08,Food,McDonald's,Food - McDonald's
2025-11-18,733.25,Transport,Petrol Pump,Transport - Petrol Pump
2025-11-18,1051.58,Food,Swiggy,Food - Swiggy
2025-11-18,5502.69,Shopping,Amazon,Shopping - Amazon
2025-11-18,14306.5,Investments,SIP Payment,Investments - SIP Payment
2025-11-18,1309.61,Personal Care,Grooming Products,Personal Care - Grooming Products
2025-11-18,1660.66,Utilities,Electrician,Utilities - Electrician
2025-11-18,7908.99,Travel,MakeMyTrip,Travel - MakeMyTrip
2025-11-18,2077.53,Transport,Indian Railways,Transport - Indian Railways
2025-11-18,6205.02,Travel,Booking.com,Travel - Booking.com
2025-11-18,586.29,Food,Pizza Hut,Food - Pizza Hut
2025-11-18,13153.71,Travel,AirBnB,Travel - AirBnB
2025-11-19,15276.38,Investments,Groww,Investments - Groww
2025-11-19,860.64,Personal Care,Grooming Products,Personal Care - Grooming Products
2025-11-19,2225.32,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-19,2475.95,Other,ATM Withdrawal,Other - ATM Withdrawal
2025-11-19,322.3,Food,KFC,Food - KFC
2025-11-19,1422.29,Healthcare,1mg,Healthcare - 1mg
2025-11-19,4118.78,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-19,3634.52,Transport,Petrol Pump,Transport - Petrol Pump
2025-11-19,1072.74,Food,Street Food,Food - Street Food
2025-11-19,997.55,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2025-11-19,1563.91,Food,Swiggy,Food - Swiggy
2025-11-19,3828.76,Education,Book Store,Education - Book Store
2025-11-19,1536.37,Food,Barbeque Nation,Food - Barbeque Nation
2025-11-19,1547.42,Healthcare,PharmEasy,Healthcare - PharmEasy
2025-11-19,2282.37,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-20,756.01,Groceries,Blinkit,Groceries - Blinkit
2025-11-20,6913.94,Investments,Fixed Deposit,Investments - Fixed Deposit
2025-11-20,1269.87,Healthcare,Dental Clinic,Healthcare - Dental Clinic
2025-11-20,1760.27,Personal Care,Laundry,Personal Care - Laundry
2025-11-20,3004.47,Shopping,DMart,Shopping - DMart
2025-11-20,3658.21,Shopping,DMart,Shopping - DMart
2025-11-20,2084.03,Transport,Parking,Transport - Parking
2025-11-20,1304.93,Entertainment,Spotify,Entertainment - Spotify
2025-11-20,1383.93,Transport,Ola,Transport - Ola
2025-11-20,884.32,Food,Subway,Food - Subway
2025-11-20,4672.12,Education,College Fees,Education - College Fees
2025-11-20,1084.93,Healthcare,Apollo Pharmacy,Healthcare - Apollo Pharmacy
2025-11-20,3734.78,Bills,Internet Provider,Bills - Internet Provider
2025-11-20,1046.52,Transport,Indian Railways,Transport - Indian Railways
2025-11-20,1052.43,Personal Care,Spa,Personal Care - Spa
2025-11-20,1162.46,Food,Swiggy,Food - Swiggy
2025-11-20,508.11,Food,Starbucks,Food - Starbucks
2025-11-20,1447.01,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2025-11-20,1950.96,Bills,Vi,Bills - Vi
2025-11-20,4847.22,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-20,5032.35,Bills,BSNL,Bills - BSNL
2025-11-21,2231.17,Groceries,Zepto,Groceries - Zepto
2025-11-21,1765.72,Healthcare,PharmEasy,Healthcare - PharmEasy
2025-11-21,1783.56,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2025-11-21,6196.81,Groceries,Vegetable Market,Groceries - Vegetable Market
2025-11-21,1234.55,Transport,Uber,Transport - Uber
2025-11-21,1746.04,Gifts,Amazon Gift,Gifts - Amazon Gift
2025-11-21,4458.86,Shopping,Croma,Shopping - Croma
2025-11-21,5385.31,Gifts,Flower Delivery,Gifts - Flower Delivery
2025-11-21,1573.91,Transport,Uber,Transport - Uber
2025-11-21,2356.37,Gifts,Gift Shop,Gifts - Gift Shop
2025-11-21,1677.63,Groceries,JioMart,Groceries - JioMart
2025-11-22,8630.84,Shopping,Reliance Digital,Shopping - Reliance Digital
2025-11-22,472.58,Transport,Rapido,Transport - Rapido
2025-11-22,581.45,Transport,IRCTC,Transport - IRCTC
2025-11-22,940.73,Education,College Fees,Education - College Fees
2025-11-22,2128.25,Gifts,Amazon Gift,Gifts - Amazon Gift
2025-11-22,840.36,Food,Zomato,Food - Zomato
2025-11-22,851.06,Transport,Petrol Pump,Transport - Petrol Pump
2025-11-22,1152.88,Transport,Indian Railways,Transport - Indian Railways
2025-11-22,4403.83,Healthcare,Dr. Consultation,Healthcare - Dr. Consultation
2025-11-23,1215.38,Food,Domino's,Food - Domino's
2025-11-23,2135.48,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-23,356.17,Food,McDonald's,Food - McDonald's
2025-11-23,2308.57,Healthcare,PharmEasy,Healthcare - PharmEasy
2025-11-23,2903.65,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2025-11-23,1298.57,Entertainment,PVR Cinemas,Entertainment - PVR Cinemas
2025-11-23,14026.94,Investments,Fixed Deposit,Investments - Fixed Deposit
2025-11-23,4132.81,Gifts,Gift Shop,Gifts - Gift Shop
2025-11-23,1476.55,Food,Haldirams,Food - Haldirams
2025-11-24,2511.18,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-24,1651.71,Transport,Parking,Transport - Parking
2025-11-24,533.49,Food,Street Food,Food - Street Food
2025-11-24,20112.51,Travel,Booking.com,Travel - Booking.com
2025-11-24,377.97,Food,Zomato,Food - Zomato
2025-11-24,927.56,Transport,Ola,Transport - Ola
2025-11-24,2015.01,Transport,Uber,Transport - Uber
2025-11-24,6265.45,Investments,Fixed Deposit,Investments - Fixed Deposit
2025-11-24,2034.92,Healthcare,Dr. Consultation,Healthcare - Dr. Consultation
2025-11-24,11188.26,Investments,Groww,Investments - Groww
2025-11-24,956.59,Personal Care,Grooming Products,Personal Care - Grooming Products
2025-11-24,1833.5,Shopping,Lifestyle,Shopping - Lifestyle
2025-11-24,1799.37,Healthcare,1mg,Healthcare - 1mg
2025-11-24,1873.15,Transport,Rapido,Transport - Rapido
2025-11-24,4607.49,Education,Book Store,Education - Book Store
2025-11-24,1527.27,Other,UPI Payment,Other - UPI Payment
2025-11-25,622.98,Transport,Toll Plaza,Transport - Toll Plaza
2025-11-25,871.23,Transport,Toll Plaza,Transport - Toll Plaza
2025-11-25,917.02,Food,Zomato,Food - Zomato
2025-11-25,1224.55,Food,Haldirams,Food - Haldirams
2025-11-25,6758.79,Shopping,Shoppers Stop,Shopping - Shoppers Stop
2025-11-25,2616.67,Shopping,Amazon,Shopping - Amazon
2025-11-25,2332.54,Other,Transfer,Other - Transfer
2025-11-25,2038.11,Bills,Airtel,Bills - Airtel
2025-11-26,2513.86,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-26,3045.32,Healthcare,Hospital,Healthcare - Hospital
2025-11-26,5119.92,Travel,AirBnB,Travel - AirBnB
2025-11-26,454.99,Transport,Uber,Transport - Uber
2025-11-26,2994.4,Shopping,Lifestyle,Shopping - Lifestyle
2025-11-26,2246.1,Bills,Internet Provider,Bills - Internet Provider
2025-11-26,688.7,Food,Local Restaurant,Food - Local Restaurant
2025-11-26,3480.39,Shopping,Reliance Digital,Shopping - Reliance Digital
2025-11-26,5653.73,Shopping,Amazon,Shopping - Amazon
2025-11-26,6129.51,Shopping,DMart,Shopping - DMart
2025-11-26,1734.76,Transport,Petrol Pump,Transport - Petrol Pump
2025-11-26,541.23,Food,Swiggy,Food - Swiggy
2025-11-26,732.98,Food,Street Food,Food - Street Food
2025-11-27,21076.96,Investments,Groww,Investments - Groww
2025-11-27,1432.95,Personal Care,Grooming Products,Personal Care - Grooming Products
2025-11-27,6568.05,Bills,Jio,Bills - Jio
2025-11-27,1942.67,Other,ATM Withdrawal,Other - ATM Withdrawal
2025-11-27,1014.62,Food,Subway,Food - Subway
2025-11-27,2889.7,Groceries,Zepto,Groceries - Zepto
2025-11-27,718.59,Food,Street Food,Food - Street Food
2025-11-27,2128.72,Bills,Jio,Bills - Jio
2025-11-28,1508.58,Other,UPI Payment,Other - UPI Payment
2025-11-28,8582.45,Investments,Zerodha,Investments - Zerodha
2025-11-28,2140.78,Shopping,Flipkart,Shopping - Flipkart
2025-11-28,8718.43,Education,Unacademy,Education - Unacademy
2025-11-28,485.13,Transport,Uber,Transport - Uber
2025-11-28,1898.35,Gifts,Amazon Gift,Gifts - Amazon Gift
2025-11-28,2868.77,Gifts,Archies,Gifts - Archies
2025-11-28,2604.84,Other,Miscellaneous,Other - Miscellaneous
2025-11-28,676.15,Transport,Rapido,Transport - Rapido
2025-11-28,1222.74,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2025-11-28,1348.97,Other,Cash Payment,Other - Cash Payment
2025-11-28,2885.04,Bills,Gas Connection,Bills - Gas Connection
2025-11-28,731.07,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2025-11-28,795.47,Personal Care,Body Shop,Personal Care - Body Shop
2025-11-28,672.5,Food,Subway,Food - Subway
2025-11-29,1015.91,Utilities,Gas Cylinder,Utilities - Gas Cylinder
2025-11-29,3402.19,Shopping,Lifestyle,Shopping - Lifestyle
2025-11-29,3140.08,Investments,Groww,Investments - Groww
2025-11-29,1706.19,Bills,Water Board,Bills - Water Board
2025-11-29,5270.29,Shopping,Flipkart,Shopping - Flipkart
2025-11-29,936.8,Gifts,Flower Delivery,Gifts - Flower Delivery
2025-11-29,816.01,Food,McDonald's,Food - McDonald's
2025-11-29,522.25,Food,Street Food,Food - Street Food
2025-11-29,1498.02,Food,Domino's,Food - Domino's
2025-11-29,875.9,Transport,Uber,Transport - Uber
2025-11-29,2489.63,Bills,Electricity Board,Bills - Electricity Board
2025-11-29,4049.73,Shopping,Reliance Digital,Shopping - Reliance Digital
2025-11-29,625.28,Food,Pizza Hut,Food - Pizza Hut
2025-11-29,1753.11,Entertainment,YouTube Premium,Entertainment - YouTube Premium
2025-11-29,8421.05,Shopping,Lifestyle,Shopping - Lifestyle
2025-11-30,2737.63,Food,Subway,Food - Subway
2025-11-30,1781.51,Food,Domino's,Food - Domino's
2025-11-30,11206.26,Shopping,Ajio,Shopping - Ajio
2025-11-30,4071.26,Groceries,JioMart,Groceries - JioMart
2025-11-30,657.72,Transport,Indian Railways,Transport - Indian Railways
2025-11-30,655.09,Food,McDonald's,Food - McDonald's
2025-11-30,1905.09,Investments,SIP Payment,Investments - SIP Payment
2025-11-30,1219.49,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2025-11-30,3356.79,Bills,Jio,Bills - Jio
2025-11-30,1505.58,Personal Care,Salon,Personal Care - Salon
2025-11-30,2568.03,Groceries,DMart,Groceries - DMart
2025-11-30,1040.1,Utilities,Home Maintenance,Utilities - Home Maintenance
2025-11-30,1238.58,Food,Subway,Food - Subway
2025-11-30,870.22,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2025-11-30,528.46,Food,Domino's,Food - Domino's
2025-11-30,2112.3,Subscriptions,Magazine,Subscriptions - Magazine
2025-11-30,847.68,Groceries,Local Grocery,Groceries - Local Grocery
2025-11-30,2511.07,Groceries,BigBasket,Groceries - BigBasket
2025-11-30,2122.82,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2025-12-01,14618.9,Travel,Hotel,Travel - Hotel
2025-12-01,2091.12,Shopping,Amazon,Shopping - Amazon
2025-12-01,528.88,Food,Domino's,Food - Domino's
2025-12-01,4114.3,Shopping,Amazon,Shopping - Amazon
2025-12-01,5247.42,Healthcare,Hospital,Healthcare - Hospital
2025-12-01,5902.44,Travel,AirBnB,Travel - AirBnB
2025-12-01,2089.52,Utilities,Water Purifier Service,Utilities - Water Purifier Service
2025-12-01,7460.74,Travel,Hotel,Travel - Hotel
2025-12-01,5278.06,Travel,Goibibo,Travel - Goibibo
2025-12-01,1588.78,Shopping,Amazon,Shopping - Amazon
2025-12-01,488.07,Food,McDonald's,Food - McDonald's
2025-12-01,488.64,Food,Haldirams,Food - Haldirams
2025-12-01,23521.39,Investments,SIP Payment,Investments - SIP Payment
2025-12-01,14698.31,Investments,Groww,Investments - Groww
2025-12-01,793.89,Entertainment,Spotify,Entertainment - Spotify
2025-12-01,764.51,Food,Cafe Coffee Day,Food - Cafe Coffee Day
2025-12-01,5134.97,Travel,Hotel,Travel - Hotel
2025-12-02,1333.87,Food,Barbeque Nation,Food - Barbeque Nation
2025-12-02,678.3,Transport,Indian Railways,Transport - Indian Railways
2025-12-02,978.54,Subscriptions,Magazine,Subscriptions - Magazine
2025-12-02,956.47,Transport,Petrol Pump,Transport - Petrol Pump
2025-12-02,722.13,Personal Care,Spa,Personal Care - Spa
2025-12-02,848.8,Transport,Parking,Transport - Parking
2025-12-02,10142.35,Rent,Landlord,Rent - Landlord
2025-12-02,2997.6,Healthcare,Hospital,Healthcare - Hospital
2025-12-02,4650.57,Bills,BSNL,Bills - BSNL
2025-12-02,713.08,Food,Starbucks,Food - Starbucks
2025-12-02,767.55,Food,Swiggy,Food - Swiggy
2025-12-02,2644.58,Groceries,Local Grocery,Groceries - Local Grocery
2025-12-02,2088.51,Education,Stationery Shop,Education - Stationery Shop
2025-12-02,2965.17,Shopping,Myntra,Shopping - Myntra
2025-12-02,5511.04,Shopping,DMart,Shopping - DMart
2025-12-02,4179.63,Healthcare,Dr. Consultation,Healthcare - Dr. Consultation
2025-12-02,1354.99,Entertainment,Gaming Zone,Entertainment - Gaming Zone
2025-12-02,3953.0,Groceries,BigBasket,Groceries - BigBasket
2025-12-03,1676.67,Bills,Water Board,Bills - Water Board
2025-12-03,3813.64,Investments,PPF,Investments - PPF
2025-12-03,151.96,Food,Local Restaurant,Food - Local Restaurant
2025-12-03,1764.82,Subscriptions,Antivirus,Subscriptions - Antivirus
2025-12-03,8433.47,Investments,Fixed Deposit,Investments - Fixed Deposit
2025-12-03,26241.01,Investments,SIP Payment,Investments - SIP Payment
2025-12-03,1623.41,Utilities,Home Maintenance,Utilities - Home Maintenance
2025-12-03,583.78,Food,Subway,Food - Subway
2025-12-03,2542.08,Bills,Gas Connection,Bills - Gas Connection
2025-12-03,569.61,Food,McDonald's,Food - McDonald's
